CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
17242,2,611,108,1135.0,567.5,30,1.85,2,0,0.0
16989,6,1233,7,1133.3,188.9,7,13.0,6,0,0.0
15500,4,572,8,1131.6,282.9,64,1.09,4,0,0.0
15108,4,484,141,1131.0,282.8,48,1.54,4,1,0.25
18125,5,799,29,1130.1,226.0,164,1.49,5,1,0.2
14824,4,525,10,1127.7,281.9,19,2.89,4,0,0.0
16042,7,733,22,1127.6,161.1,68,4.79,7,2,0.29
16692,2,151,256,1126.0,563.0,1,33.0,2,0,0.0
14129,5,592,1,1123.9,224.8,31,5.08,5,0,0.0
13882,6,938,2,1123.5,187.3,53,0.97,6,1,0.17
13486,3,669,78,1122.4,374.1,69,1.13,3,0,0.0
12463,6,715,46,1122.2,187.0,61,2.5,6,2,0.33
17500,3,15,17,1121.5,373.8,2,4.0,3,0,0.0
17348,5,1384,14,1120.9,224.2,178,1.36,5,0,0.0
18168,9,573,176,1119.5,124.4,100,1.43,9,3,0.33
16086,6,510,59,1119.3,186.5,24,7.9,6,1,0.17
12842,2,547,70,1119.0,559.5,34,7.21,2,0,0.0
16794,12,907,1,1118.8,93.2,139,0.66,12,2,0.17
17135,7,1221,16,1117.2,159.6,33,7.4,7,0,0.0
13591,3,485,64,1117.1,372.4,56,3.54,3,0,0.0
16637,5,879,32,1116.8,223.4,65,2.76,5,1,0.2
17505,2,544,161,1115.2,557.6,46,0.9,2,0,0.0
17788,2,210,73,1113.0,556.5,2,18.67,2,0,0.0
13772,3,538,33,1112.7,370.9,140,1.2,3,0,0.0
13611,4,738,89,1110.2,277.6,65,3.8,4,1,0.25
15069,1,520,179,1109.5,1109.5,70,0.0,1,0,0.0
13118,7,376,19,1109.3,158.5,66,3.41,7,2,0.29
15730,4,683,65,1108.4,277.1,68,1.96,4,1,0.25
17894,8,390,71,1108.3,138.5,121,1.61,8,0,0.0
15933,3,885,21,1107.5,369.2,63,0.89,3,0,0.0
17562,8,813,14,1107.4,138.4,48,2.52,8,1,0.13
16807,3,777,142,1106.6,368.9,56,1.97,3,0,0.0
12857,2,343,210,1106.4,553.2,37,2.04,2,0,0.0
15737,12,583,14,1106.2,92.2,59,2.96,12,4,0.33
13064,4,514,12,1105.6,276.4,51,4.7,4,0,0.0
17302,6,567,14,1104.6,184.1,67,3.68,6,1,0.17
13447,4,577,23,1104.2,276.1,55,0.2,4,1,0.25
15602,14,999,8,1102.4,78.7,30,7.2,14,5,0.36
14723,6,666,10,1101.2,183.5,188,1.43,6,0,0.0
15716,4,738,145,1101.1,275.3,101,1.93,4,0,0.0
17047,3,533,85,1100.9,367.0,59,1.88,3,0,0.0
16350,5,542,21,1100.5,220.1,41,5.83,5,1,0.2
17774,5,470,96,1099.2,219.8,117,1.44,5,1,0.2
15978,1,888,77,1098.8,1098.8,49,0.0,1,0,0.0
17966,5,2571,37,1098.4,219.7,53,3.34,5,0,0.0
12885,4,630,63,1097.1,274.3,62,0.9,4,1,0.25
14708,4,615,2,1096.7,274.2,25,13.07,4,1,0.25
13211,3,834,10,1095.4,365.1,45,6.5,3,0,0.0
15608,4,714,28,1093.7,273.4,59,1.56,4,0,0.0
13476,4,414,178,1092.8,273.2,56,1.72,4,2,0.5
12676,6,664,24,1091.4,181.9,32,7.55,6,0,0.0
15489,4,593,22,1090.0,272.5,47,3.5,4,1,0.25
17609,6,690,40,1090.0,181.7,198,1.24,6,1,0.17
13310,6,575,8,1083.6,180.6,65,4.16,6,3,0.5
14971,3,633,35,1082.7,360.9,143,0.05,3,0,0.0
12394,2,808,63,1080.5,540.3,25,6.42,2,0,0.0
13744,2,1153,95,1080.5,540.3,54,3.18,2,0,0.0
13726,2,1054,38,1079.7,539.9,39,1.51,2,0,0.0
12354,1,530,232,1079.4,1079.4,58,0.0,1,0,0.0
14352,4,538,157,1079.0,269.8,44,2.52,4,0,0.0
16225,5,485,44,1078.9,215.8,107,1.78,5,0,0.0
14161,3,442,215,1077.2,359.1,85,1.52,3,0,0.0
16833,4,428,1,1075.9,269.0,45,7.4,4,0,0.0
17828,8,631,8,1075.0,134.4,53,2.29,8,4,0.5
15712,5,486,9,1072.4,214.5,41,5.35,5,0,0.0
13635,1,677,67,1071.0,1071.0,62,0.0,1,0,0.0
13761,2,642,50,1070.7,535.4,68,1.87,2,0,0.0
14212,1,1152,89,1070.5,1070.5,9,0.0,1,0,0.0
17585,4,1603,109,1069.5,267.4,170,1.15,4,0,0.0
18189,3,552,77,1069.3,356.4,64,2.84,3,1,0.33
16200,2,516,4,1068.9,534.5,149,0.94,2,0,0.0
13521,3,711,1,1067.9,356.0,309,0.02,3,0,0.0
14561,3,1012,75,1067.5,355.8,66,1.63,3,0,0.0
17522,5,1022,1,1066.2,213.2,58,3.06,5,0,0.0
14744,9,618,16,1066.0,118.4,19,14.0,9,2,0.22
16049,3,758,40,1065.1,355.0,247,0.12,3,0,0.0
13467,2,564,10,1063.8,531.9,85,0.28,2,0,0.0
14411,1,196,310,1063.0,1063.0,14,0.0,1,0,0.0
16214,3,420,170,1062.7,354.2,36,2.3,3,0,0.0
15436,3,561,12,1061.7,353.9,238,0.78,3,0,0.0
13610,9,485,12,1060.9,117.9,164,1.27,9,2,0.22
14102,8,746,5,1060.3,132.5,35,0.63,8,3,0.38
17470,5,1519,44,1059.0,211.8,64,4.36,5,0,0.0
13853,2,304,8,1056.9,528.5,23,2.13,2,1,0.5
15745,6,409,8,1056.4,176.1,56,3.62,6,2,0.33
17041,4,923,26,1055.7,263.9,59,4.84,4,1,0.25
15977,2,1016,17,1054.7,527.4,48,0.34,2,0,0.0
14948,7,655,23,1051.3,150.2,55,3.16,7,1,0.14
13652,3,560,45,1049.2,349.7,46,5.47,3,0,0.0
17287,7,556,26,1049.1,149.9,88,2.86,7,0,0.0
14078,6,308,101,1048.5,174.8,45,4.32,6,0,0.0
13282,6,289,18,1047.8,174.6,30,5.18,6,3,0.5
13791,3,828,43,1047.7,349.2,7,7.81,3,1,0.33
14488,2,793,51,1047.4,523.7,46,0.33,2,1,0.5
16563,1,474,53,1047.1,1047.1,18,0.0,1,0,0.0
14419,6,482,10,1046.8,174.5,111,1.77,6,0,0.0
14293,4,709,3,1046.6,261.6,51,6.08,4,0,0.0
15407,4,551,33,1046.1,261.5,141,1.86,4,0,0.0
15192,3,918,119,1044.3,348.1,36,4.92,3,0,0.0
16918,7,708,49,1043.3,149.0,97,2.08,7,1,0.14
12951,8,500,8,1042.1,130.3,54,5.03,8,2,0.25
16094,6,633,11,1041.8,173.6,48,4.94,6,2,0.33
13719,5,609,15,1041.7,208.3,56,3.71,5,0,0.0
15464,1,347,338,1039.7,1039.7,154,0.0,1,0,0.0
13131,4,443,23,1039.3,259.8,30,3.64,4,1,0.25
16320,2,732,172,1038.5,519.3,56,0.75,2,0,0.0
16175,4,533,94,1037.6,259.4,45,2.56,4,0,0.0
15985,3,836,123,1037.4,345.8,29,3.05,3,1,0.33
15238,5,685,29,1036.7,207.3,48,3.1,5,2,0.4
17042,5,990,2,1036.6,207.3,74,2.55,5,0,0.0
16520,4,557,186,1036.6,259.1,129,1.15,4,1,0.25
15027,6,557,30,1036.6,172.8,29,5.94,6,2,0.33
18130,3,812,15,1036.0,345.3,57,0.62,3,0,0.0
16260,1,311,50,1035.4,1035.4,18,0.0,1,0,0.0
17277,2,418,227,1034.8,517.4,65,1.44,2,0,0.0
15171,2,190,324,1034.5,517.3,5,1.17,2,1,0.5
12399,4,1173,119,1033.7,258.4,46,2.63,4,0,0.0
13639,1,800,74,1033.3,1033.3,39,0.0,1,0,0.0
18221,6,789,22,1033.3,172.2,59,2.95,6,1,0.17
16416,4,656,26,1031.4,257.9,59,0.42,4,1,0.25
17033,3,750,86,1030.1,343.4,24,10.11,3,0,0.0
15763,3,264,31,1028.9,343.0,57,0.75,3,1,0.33
15333,1,344,208,1028.6,1028.6,16,0.0,1,0,0.0
16980,2,739,255,1028.5,514.3,71,0.45,2,0,0.0
16682,5,1040,4,1028.0,205.6,15,6.31,5,0,0.0
14465,3,397,246,1025.7,341.9,106,0.46,3,0,0.0
14904,2,1985,2,1025.4,512.7,66,0.34,2,0,0.0
16728,4,638,46,1023.0,255.8,209,0.87,4,0,0.0
13715,8,500,281,1023.0,127.9,87,0.9,8,3,0.38
17727,2,635,9,1022.8,511.4,65,0.09,2,1,0.5
14346,2,605,120,1021.6,510.8,55,3.0,2,0,0.0
15777,5,375,241,1021.6,204.3,18,5.71,5,1,0.2
13165,2,1376,46,1021.5,510.8,40,7.44,2,0,0.0
14584,5,377,169,1020.1,204.0,68,0.3,5,1,0.2
14276,5,723,88,1019.4,203.9,52,2.72,5,2,0.4
12828,6,494,2,1018.7,169.8,46,2.33,6,0,0.0
13728,6,458,36,1016.1,169.3,38,4.42,6,0,0.0
18142,4,1273,151,1014.9,253.7,9,3.76,4,2,0.5
17197,1,191,29,1013.0,1013.0,29,0.0,1,0,0.0
12936,5,539,17,1012.9,202.6,56,0.98,5,1,0.2
12630,2,538,9,1011.1,505.6,58,0.57,2,0,0.0
16229,2,318,87,1010.6,505.3,46,2.72,2,0,0.0
14817,2,653,200,1010.3,505.1,51,1.28,2,0,0.0
16174,3,651,126,1009.5,336.5,19,1.14,3,0,0.0
16160,4,1153,64,1009.5,252.4,20,1.0,4,2,0.5
15329,5,480,35,1007.5,201.5,51,5.5,5,2,0.4
13455,4,345,24,1007.3,251.8,42,6.58,4,2,0.5
14631,3,622,50,1007.0,335.7,38,6.2,3,0,0.0
13429,4,1390,10,1006.8,251.7,55,0.98,4,0,0.0
12507,4,874,134,1006.1,251.5,18,8.63,4,1,0.25
13867,3,501,31,1005.1,335.0,51,3.17,3,0,0.0
12710,4,842,96,1004.6,251.2,74,1.4,4,1,0.25
14446,4,855,0,1003.0,250.8,231,0.9,4,0,0.0
12446,1,351,57,1002.3,1002.3,57,0.0,1,0,0.0
16533,5,505,19,1001.8,200.4,110,0.28,5,2,0.4
12546,3,612,46,1001.5,333.8,58,0.46,3,1,0.33
18143,2,570,116,1000.2,500.1,59,0.42,2,0,0.0
14214,7,748,30,1000.2,142.9,64,3.58,7,2,0.29
14389,5,702,8,999.7,199.9,34,5.08,5,3,0.6
13253,2,1524,156,999.2,499.6,34,5.38,2,0,0.0
15434,6,638,8,997.5,166.3,40,3.31,6,1,0.17
15508,6,436,189,997.1,166.2,77,0.51,6,0,0.0
14775,3,1162,58,996.9,332.3,56,5.41,3,0,0.0
15839,5,622,25,996.9,199.4,54,2.02,5,2,0.4
13032,3,367,38,996.5,332.2,55,0.66,3,1,0.33
17724,4,289,57,995.6,248.9,38,1.84,4,1,0.25
12494,13,682,9,995.4,76.6,62,4.68,13,6,0.46
12640,3,301,23,994.6,331.5,46,1.18,3,0,0.0
13956,5,484,5,993.8,198.8,122,1.83,5,0,0.0
17594,2,550,85,993.2,496.6,42,3.45,2,0,0.0
17096,7,332,9,992.7,141.8,46,4.94,7,3,0.43
12849,2,579,31,992.6,496.3,46,5.27,2,0,0.0
15801,4,545,46,991.0,247.8,58,1.0,4,1,0.25
13410,7,513,8,988.9,141.3,15,9.76,7,2,0.29
15706,7,303,59,988.5,141.2,49,1.0,7,3,0.43
14083,9,699,4,987.6,109.7,158,2.13,9,0,0.0
12514,1,422,267,987.4,987.4,49,0.0,1,0,0.0
18237,5,622,2,987.1,197.4,40,2.2,5,0,0.0
17324,4,843,17,986.5,246.6,43,7.27,4,0,0.0
13117,8,945,21,984.9,123.1,66,4.68,8,0,0.0
17144,2,483,1,984.6,492.3,42,1.77,2,0,0.0
16232,5,547,32,983.2,196.6,24,4.95,5,1,0.2
15133,3,680,127,982.4,327.5,27,6.21,3,0,0.0
15071,2,269,93,982.1,491.1,25,7.28,2,0,0.0
16085,5,636,23,981.5,196.3,123,1.79,5,0,0.0
14583,5,749,5,981.2,196.2,241,0.67,5,0,0.0
18170,3,409,33,980.3,326.8,29,4.97,3,0,0.0
15132,5,679,18,977.9,195.6,49,4.78,5,0,0.0
14920,2,509,212,977.8,488.9,57,0.0,2,0,0.0
12739,1,485,99,975.5,975.5,37,0.0,1,0,0.0
13235,1,421,212,975.3,975.3,49,0.0,1,0,0.0
14522,4,525,24,974.5,243.6,15,10.88,4,0,0.0
16188,4,770,44,974.1,243.5,64,3.05,4,0,0.0
17214,7,271,60,974.1,139.2,79,2.96,7,1,0.14
15110,7,241,23,973.2,139.0,17,7.76,7,3,0.43
15506,3,842,22,972.1,324.0,121,0.72,3,0,0.0
13155,4,497,33,971.8,242.9,67,3.99,4,0,0.0
12534,1,633,130,971.2,971.2,61,0.0,1,0,0.0
15449,5,810,26,971.2,194.2,47,3.85,5,2,0.4
16572,3,524,127,970.0,323.3,39,2.74,3,0,0.0
15104,3,633,166,968.6,322.9,66,1.71,3,1,0.33
15062,4,731,71,967.1,241.8,46,5.24,4,0,0.0
13104,6,444,3,967.1,161.2,13,20.65,6,0,0.0
14138,2,600,1,965.9,482.9,40,1.38,2,0,0.0
17126,7,765,152,965.8,138.0,185,0.87,7,2,0.29
16376,3,686,8,965.5,321.8,104,0.07,3,1,0.33
13509,6,1105,8,964.7,160.8,26,6.57,6,0,0.0
17646,4,311,219,964.1,241.0,44,2.92,4,1,0.25
14195,3,702,201,962.7,320.9,7,7.29,3,1,0.33
13138,6,473,22,962.4,160.4,31,5.65,6,0,0.0
14006,3,641,115,962.2,320.7,22,6.79,3,0,0.0
15156,3,597,1,961.5,320.5,51,0.59,3,0,0.0
15658,8,232,190,958.9,119.9,40,3.31,8,3,0.38
15860,8,419,40,958.1,119.8,103,2.41,8,0,0.0
18192,1,339,71,958.0,958.0,45,0.0,1,0,0.0
13823,2,439,18,957.7,478.9,39,1.87,2,0,0.0
12464,8,95,10,957.0,119.6,5,14.24,8,0,0.0
16009,4,342,22,956.5,239.1,66,1.73,4,0,0.0
15996,7,354,88,955.5,136.5,99,2.26,7,1,0.14
15948,2,567,8,955.2,477.6,51,0.59,2,0,0.0
17244,1,616,53,954.9,954.9,31,0.0,1,0,0.0
17100,2,768,18,954.6,477.3,63,0.0,2,0,0.0
15835,4,439,44,954.1,238.5,47,5.84,4,0,0.0
12497,1,1231,81,953.1,953.1,13,0.0,1,0,0.0
15793,4,552,9,949.0,237.3,6,21.58,4,1,0.25
14224,4,459,110,948.5,237.1,101,1.94,4,0,0.0
13748,5,439,95,948.2,189.6,24,10.3,5,0,0.0
14514,3,558,61,947.9,316.0,62,4.15,3,0,0.0
15747,3,466,12,946.6,315.5,52,1.8,3,0,0.0
15681,6,556,18,946.4,157.7,32,3.97,6,1,0.17
13261,2,210,268,944.1,472.1,8,2.13,2,0,0.0
13026,7,1587,1,943.8,134.8,33,6.68,7,2,0.29
14075,3,754,4,942.3,314.1,33,6.12,3,0,0.0
12820,4,722,3,942.3,235.6,55,5.57,4,0,0.0
13636,6,586,36,941.6,156.9,57,3.95,6,1,0.17
17227,6,741,18,939.3,156.5,28,7.61,6,0,0.0
17405,5,693,1,936.6,187.3,75,1.64,5,2,0.4
16027,6,1147,91,934.6,155.8,11,14.07,6,0,0.0
16419,7,425,112,934.1,133.4,35,4.06,7,1,0.14
13655,2,605,114,933.0,466.5,52,2.31,2,0,0.0
14532,4,284,236,932.8,233.2,45,1.84,4,0,0.0
12657,5,610,11,932.5,186.5,33,1.34,5,1,0.2
14540,3,404,9,932.4,310.8,62,4.41,3,0,0.0
18133,1,1350,212,931.5,931.5,1,0.0,1,0,0.0
16934,2,397,54,931.0,465.5,59,0.0,2,0,0.0
17618,3,319,5,930.3,310.1,56,5.41,3,0,0.0
14223,4,559,92,928.9,232.2,48,2.97,4,1,0.25
16907,5,286,29,928.8,185.8,89,2.42,5,0,0.0
15787,3,533,26,928.3,309.4,155,0.18,3,0,0.0
12358,2,242,1,928.1,464.1,12,9.31,2,0,0.0
12691,5,388,28,927.8,185.6,20,12.65,5,0,0.0
15201,11,962,78,927.8,84.3,38,1.76,11,6,0.55
14629,2,372,4,925.6,462.8,132,0.29,2,0,0.0
12724,4,439,5,923.4,230.8,46,6.81,4,0,0.0
13122,2,585,94,922.4,461.2,54,2.7,2,0,0.0
13934,1,390,263,922.1,922.1,31,0.0,1,0,0.0
16551,3,970,95,922.1,307.4,26,7.77,3,0,0.0
12924,5,479,88,922.0,184.4,21,8.24,5,1,0.2
15576,1,394,37,921.4,921.4,43,0.0,1,0,0.0
15312,5,513,75,921.1,184.2,42,5.94,5,1,0.2
17097,9,450,2,920.9,102.3,150,1.75,9,1,0.11
17018,2,176,40,920.1,460.1,15,19.0,2,0,0.0
15421,4,488,58,919.8,229.9,38,5.04,4,0,0.0
13075,1,485,129,919.6,919.6,22,0.0,1,0,0.0
15289,4,972,29,919.5,229.9,41,3.93,4,1,0.25
12822,3,548,70,919.0,306.3,41,0.37,3,1,0.33
14015,1,378,52,917.3,917.3,20,0.0,1,0,0.0
14712,3,315,29,917.1,305.7,21,3.46,3,0,0.0
16511,3,401,21,916.3,305.4,134,1.56,3,0,0.0
17236,6,474,12,916.1,152.7,88,3.37,6,0,0.0
13549,8,457,25,916.1,114.5,37,4.25,8,1,0.13
15253,6,864,16,915.3,152.5,52,2.83,6,1,0.17
17951,4,574,39,915.2,228.8,17,17.58,4,1,0.25
17289,4,509,31,915.1,228.8,83,1.48,4,1,0.25
16216,1,254,267,914.9,914.9,37,0.0,1,0,0.0
17552,5,709,60,913.9,182.8,44,6.37,5,1,0.2
14289,6,292,8,911.3,151.9,33,6.11,6,0,0.0
13689,1,512,63,910.0,910.0,6,0.0,1,0,0.0
16809,6,643,23,908.5,151.4,76,1.65,6,1,0.17
15654,2,474,9,907.5,453.8,14,0.89,2,0,0.0
15707,4,590,35,906.8,226.7,124,0.25,4,0,0.0
12642,3,546,25,905.3,301.8,38,1.91,3,0,0.0
14256,3,398,254,904.5,301.5,49,2.16,3,1,0.33
15807,3,430,50,903.9,301.3,48,0.57,3,0,0.0
17848,9,398,81,901.2,100.1,41,5.54,9,0,0.0
15364,2,487,95,897.9,448.9,28,5.89,2,0,0.0
17044,3,487,8,897.4,299.1,8,39.0,3,2,0.67
12679,9,521,52,896.7,99.6,44,4.53,9,5,0.56
18194,2,448,64,896.0,448.0,7,2.25,2,1,0.5
13782,6,337,12,895.4,149.2,95,2.84,6,0,0.0
15865,3,368,40,895.1,298.4,37,4.44,3,0,0.0
13515,4,681,72,891.1,222.8,50,3.02,4,0,0.0
17323,9,750,15,891.0,99.0,124,1.41,9,2,0.22
16361,4,417,9,890.6,222.7,86,0.61,4,0,0.0
14240,2,418,30,890.3,445.1,37,4.76,2,0,0.0
14344,8,477,127,889.9,111.2,56,3.44,8,0,0.0
17829,1,496,298,889.2,889.2,30,0.0,1,0,0.0
12599,7,948,29,888.6,126.9,31,5.09,7,0,0.0
12609,3,597,78,888.3,296.1,51,4.71,3,0,0.0
16584,3,631,80,888.2,296.1,24,6.0,3,1,0.33
14081,4,584,267,887.5,221.9,125,0.68,4,2,0.5
12716,2,673,3,887.0,443.5,56,2.13,2,0,0.0
13035,3,627,57,886.6,295.5,23,7.0,3,1,0.33
12722,6,559,85,886.3,147.7,49,1.18,6,2,0.33
15480,1,299,116,885.7,885.7,44,0.0,1,0,0.0
15511,5,266,11,885.7,177.1,116,0.47,5,0,0.0
15822,2,375,3,885.5,442.8,28,11.13,2,0,0.0
17704,2,343,168,885.2,442.6,27,2.37,2,0,0.0
12572,3,420,8,883.9,294.6,50,0.75,3,1,0.33
14359,6,363,19,882.6,147.1,44,1.19,6,3,0.5
18236,6,403,29,882.2,147.0,42,4.4,6,0,0.0
15907,3,477,3,881.9,294.0,174,0.92,3,0,0.0
13037,3,431,138,881.1,293.7,44,2.51,3,0,0.0
15076,1,571,172,880.9,880.9,49,0.0,1,0,0.0
14449,4,733,18,880.6,220.2,198,1.44,4,0,0.0
12994,5,400,4,877.5,175.5,49,3.83,5,2,0.4
15653,2,1200,92,877.4,438.7,4,4.6,2,0,0.0
17007,7,587,50,877.4,125.3,50,5.9,7,1,0.14
14770,2,490,232,876.4,438.2,49,1.78,2,0,0.0
15799,3,943,75,876.3,292.1,93,2.7,3,0,0.0
16513,4,407,4,874.6,218.7,33,1.15,4,0,0.0
16657,4,1130,9,874.4,218.6,158,1.28,4,0,0.0
13294,2,453,189,873.7,436.9,48,1.13,2,0,0.0
17527,6,439,53,873.3,145.5,44,3.51,6,2,0.33
12462,4,505,2,872.0,218.0,50,4.36,4,2,0.5
17537,2,667,29,871.5,435.8,72,3.86,2,0,0.0
15255,1,485,66,871.0,871.0,46,0.0,1,0,0.0
13200,4,516,19,870.1,217.5,42,2.38,4,0,0.0
13979,1,639,73,869.9,869.9,54,0.0,1,0,0.0
17566,2,497,8,869.8,434.9,113,0.12,2,0,0.0
13376,3,490,99,869.8,289.9,44,2.76,3,0,0.0
13203,4,800,9,869.5,217.4,56,4.16,4,0,0.0
15208,6,314,1,867.6,144.6,25,8.38,6,1,0.17
14597,2,566,11,866.2,433.1,45,3.91,2,0,0.0
13192,2,577,95,866.0,433.0,54,1.86,2,0,0.0
16567,2,996,194,865.6,432.8,34,4.18,2,0,0.0
14931,4,414,4,864.7,216.2,28,6.38,4,0,0.0
17048,6,474,115,864.3,144.0,41,4.6,6,3,0.5
15079,5,376,212,863.1,172.6,45,3.4,5,1,0.2
12940,4,399,46,862.4,215.6,88,0.41,4,2,0.5
16266,7,398,73,861.9,123.1,44,2.22,7,0,0.0
16221,3,714,36,860.9,287.0,90,3.52,3,0,0.0
14553,5,493,19,859.3,171.9,103,2.86,5,0,0.0
14140,3,785,3,858.9,286.3,56,0.45,3,1,0.33
16900,4,708,11,858.8,214.7,76,0.68,4,1,0.25
13566,2,567,40,856.8,428.4,134,0.25,2,0,0.0
17064,3,316,58,855.5,285.2,53,4.48,3,0,0.0
17109,8,564,29,855.1,106.9,103,1.77,8,2,0.25
16037,3,428,269,855.0,285.0,37,2.34,3,0,0.0
16121,2,575,57,854.2,427.1,169,0.78,2,0,0.0
14193,2,445,67,853.4,426.7,35,4.93,2,0,0.0
15022,4,527,11,852.4,213.1,96,0.3,4,0,0.0
16070,2,457,22,852.2,426.1,32,0.31,2,0,0.0
16020,3,487,16,851.0,283.7,42,1.09,3,0,0.0
12794,2,576,53,850.0,425.0,42,1.05,2,0,0.0
13662,7,522,85,850.0,121.4,49,3.16,7,4,0.57
14577,4,349,12,849.5,212.4,85,2.89,4,0,0.0
14625,5,330,185,848.5,169.7,52,3.34,5,3,0.6
16235,5,327,40,848.4,169.7,41,6.35,5,1,0.2
13846,4,383,24,847.6,211.9,56,5.89,4,1,0.25
16347,2,341,11,847.5,423.8,61,0.3,2,0,0.0
18096,3,787,11,846.5,282.2,156,0.27,3,0,0.0
13991,7,992,12,846.5,120.9,57,1.6,7,1,0.14
14803,3,370,162,845.6,281.9,35,3.02,3,0,0.0
14141,6,330,2,844.4,140.7,27,2.45,6,2,0.33
17624,2,554,14,843.5,421.8,49,4.16,2,0,0.0
15211,2,220,60,843.3,421.6,48,6.49,2,0,0.0
12847,1,872,22,842.7,842.7,71,0.0,1,0,0.0
16801,5,307,163,842.3,168.5,72,0.92,5,1,0.2
17649,2,394,134,841.9,420.9,51,0.08,2,1,0.5
12878,3,536,18,841.6,280.5,38,5.17,3,1,0.33
14912,3,970,16,841.5,280.5,22,8.52,3,1,0.33
14862,2,772,25,841.2,420.6,47,2.62,2,0,0.0
12541,3,675,29,841.2,280.4,45,5.23,3,0,0.0
17076,3,295,36,841.1,280.4,17,13.67,3,0,0.0
13339,1,322,200,840.3,840.3,53,0.0,1,0,0.0
14332,3,463,22,840.2,280.1,22,5.21,3,0,0.0
13221,2,237,240,839.9,419.9,60,1.89,2,0,0.0
14715,4,510,24,839.3,209.8,58,4.51,4,0,0.0
13940,4,516,17,839.1,209.8,39,2.65,4,0,0.0
17886,3,457,31,838.7,279.6,91,2.2,3,0,0.0
14657,5,465,17,838.3,167.7,103,2.45,5,1,0.2
13835,4,442,25,834.6,208.7,48,3.52,4,0,0.0
17929,5,107,11,834.5,166.9,4,59.4,5,1,0.2
16644,2,826,177,833.8,416.9,62,0.57,2,0,0.0
16714,3,574,317,833.5,277.8,74,0.0,3,1,0.33
15862,4,585,8,832.9,208.2,142,2.5,4,0,0.0
17731,5,344,79,832.6,166.5,51,1.32,5,1,0.2
12545,2,517,75,832.4,416.2,41,3.91,2,0,0.0
17027,7,409,78,830.9,118.7,109,1.61,7,1,0.14
13681,4,360,17,827.8,206.9,37,2.46,4,0,0.0
13810,2,307,28,827.5,413.8,30,0.9,2,0,0.0
16747,4,577,25,827.0,206.8,34,0.95,4,2,0.5
16877,6,454,12,826.8,137.8,110,1.28,6,0,0.0
16494,1,675,296,826.5,826.5,47,0.0,1,0,0.0
15164,3,351,68,824.6,274.9,79,2.71,3,0,0.0
12815,2,366,147,823.9,411.9,36,1.19,2,0,0.0
14231,5,402,179,822.1,164.4,47,2.06,5,2,0.4
15832,1,459,254,821.5,821.5,53,0.0,1,0,0.0
13893,1,190,297,821.1,821.1,21,0.0,1,0,0.0
13220,4,196,78,819.3,204.8,18,7.9,4,0,0.0
17759,3,696,17,818.7,272.9,81,1.73,3,0,0.0
17560,4,555,94,817.7,204.4,20,9.39,4,0,0.0
17169,4,519,50,816.9,204.2,51,2.25,4,2,0.5
16560,3,494,21,816.5,272.2,52,6.02,3,1,0.33
14623,6,386,32,816.2,136.0,104,1.57,6,1,0.17
16108,2,599,84,816.1,408.1,48,0.0,2,1,0.5
15649,2,192,336,816.0,408.0,1,31.0,2,0,0.0
18064,2,384,133,814.0,407.0,7,17.0,2,0,0.0
16621,4,302,51,813.5,203.4,22,8.07,4,0,0.0
14421,2,365,57,813.1,406.6,25,5.92,2,0,0.0
16284,2,535,31,812.7,406.4,87,0.19,2,0,0.0
17980,3,682,165,811.5,270.5,23,6.69,3,0,0.0
12717,2,498,151,811.2,405.6,47,1.84,2,0,0.0
13350,3,282,16,810.7,270.2,35,1.57,3,1,0.33
16276,1,420,176,810.6,810.6,6,0.0,1,0,0.0
16624,2,488,80,810.6,405.3,44,2.49,2,0,0.0
16660,5,451,16,810.4,162.1,16,18.94,5,1,0.2
17921,4,421,64,810.0,202.5,113,1.44,4,0,0.0
13038,3,336,80,808.9,269.6,23,8.08,3,0,0.0
15965,4,434,17,808.9,202.2,88,3.18,4,0,0.0
14499,3,496,26,808.4,269.5,146,1.33,3,0,0.0
13707,2,351,267,806.4,403.2,48,1.02,2,0,0.0
13637,3,404,52,803.0,267.7,78,1.79,3,0,0.0
13929,3,139,169,802.9,267.6,8,17.44,3,1,0.33
16164,4,432,17,802.5,200.6,27,0.74,4,1,0.25
13363,2,672,17,800.7,400.4,42,0.5,2,0,0.0
16367,2,643,37,800.7,400.4,123,2.58,2,0,0.0
15399,3,587,1,800.2,266.7,43,1.66,3,0,0.0
12550,1,548,79,800.0,800.0,54,0.0,1,0,0.0
14475,6,428,71,799.8,133.3,36,5.07,6,3,0.5
17703,3,590,35,798.7,266.2,47,1.91,3,0,0.0
13280,3,518,122,798.5,266.2,67,2.65,3,0,0.0
16460,3,852,28,795.6,265.2,126,0.41,3,0,0.0
13336,1,559,77,795.1,795.1,51,0.0,1,0,0.0
12713,1,505,0,794.5,794.5,37,0.0,1,0,0.0
15644,4,533,166,793.4,198.3,161,0.42,4,0,0.0
17905,4,405,71,793.0,198.3,32,9.74,4,0,0.0
16438,5,456,5,791.7,158.3,73,0.6,5,0,0.0
12680,4,439,0,790.8,197.7,32,2.35,4,0,0.0
13323,5,175,3,787.9,157.6,6,4.05,5,0,0.0
12458,2,502,71,787.4,393.7,34,6.09,2,0,0.0
16869,4,577,22,787.4,196.8,112,1.22,4,0,0.0
